Distributor,Customer Name,City,Country,Latitude,Longitude,Channel,Sub-channel,Product Name,Product Class,Quantity,Price,Sales,Month,Year,Name of Sales Rep,Manager,Sales Team,Sales_Level
Gottlieb-Cruickshank  ,"Schinner, Gaylord and Treutel Pharmaceutical Ltd",Dąbrowa Górnicza,Poland,50.3239,19.1947,Hospital,Government,Choriotrisin,Antibiotics,4,591,,February,2018,Morris Garcia,Tracy Banks,Bravo,Low
Prohaska-Kuhic ,Crona PLC Pharma Plc,Białogard,Poland,54.007,15.9875,Hospital,Private,Hepavice,Mood Stabilizers,2,140,280,February,2018,Daniel Gates,Alisha Cordwell,Charlie,Low
Gottlieb-Cruickshank  ,"Harris, Daugherty and Okuneva Pharma Plc",Krotoszyn,Poland,51.697,17.4357,Pharmacy,Retail,Primapion,Antibiotics,2,492,984,February,2018,Daniel Gates,Alisha Cordwell,Charlie,Low
Smith Inc ,Kutch-Marks Pharm,Chełm,Poland,51.1333,23.4833,Hospital,Private,Decidenu Galantrigine,Antipiretics,24,590,14160,February,2018,Mary Gerrard,Britanny Bold,Delta,Medium
Smith Inc ,Balistreri-Watsica Pharmacy,Ełk,Poland,53.8167,22.35,Pharmacy,Retail,Aquamycin Lacoran,Analgesics,30,345,10350,February,2018,Thompson Crawford,James Goodwill,Alfa,Medium
Smith Inc ,"Rosenbaum, Klein and Herzog ",Zbąszyń,Poland,52.2531,15.9178,Hospital,Private,Neuropogen Empibax,Analgesics,5,605,3025,February,2018,Anne Wu,Britanny Bold,Delta,Low
Gottlieb-Cruickshank  ,Monahan Ltd ,Oświęcim,Poland,50.0333,19.2333,Hospital,Government,Cogxone Levanide,Antimalarial,1,686,686,February,2018,Sheila Stones,Britanny Bold,Delta,Low
Gottlieb-Cruickshank  ,Welch-Orn ,Chełmno,Poland,53.3492,18.4261,Hospital,Private,Afluferon Entrarenone,Antimalarial,20,104,2080,February,2018,Sheila Stones,Britanny Bold,Delta,Low
Gottlieb-Cruickshank  ,Kuhic LLC Pharma Plc,Oborniki,Poland,52.65,16.8167,Pharmacy,Retail,Penitrana,Analgesics,2,179,358,February,2018,Alan Ray,James Goodwill,Alfa,Low
Gottlieb-Cruickshank  ,"Buckridge, Hand and Hyatt Pharma Plc",Zgorzelec,Poland,51.1528,15,Pharmacy,Institution,Halciramine,Antimalarial,2,409,818,February,2018,Jimmy Grey,Alisha Cordwell,Charlie,Low
Graham and Sons ,Kreiger Inc Pharma Plc,Mielec,Poland,50.2833,21.4333,Hospital,Private,Syntheruvax Proracin,Antimalarial,216,86,18576,February,2018,Jimmy Grey,Alisha Cordwell,Charlie,Medium
Smith Inc ,"Ondricka, Rosenbaum and Beahan ",Starogard Gdański,Poland,53.9667,18.5333,Hospital,Government,Biotasol Siloderm,Antiseptics,36,373,13428,February,2018,Steve Pepple,Tracy Banks,Bravo,Medium
Gottlieb-Cruickshank  ,Rohan Inc ,Chojnów,Poland,51.2667,15.9333,Pharmacy,Institution,Comzyme,Antibiotics,25,114,2850,February,2018,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gottlieb-Cruickshank  ,"Hansen, Fadel and Schroeder Pharm",Gniezno,Poland,52.5333,17.6,Pharmacy,Retail,Kinerinex,Antiseptics,,647,3882,February,2018,Morris Garcia,Tracy Banks,Bravo,Medium
Prohaska-Kuhic ,"Upton, Abernathy and Goodwin Pharmaceutical Ltd",Jarosław,Poland,50.0162,,Hospital,Government,Penitrana,Analgesics,1,179,179,February,2018,Erica Jones,James Goodwill,Alfa,Low
Prohaska-Kuhic ,Veum-Kerluke Pharmacy,Człuchów,Poland,53.65,17.3667,Pharmacy,Retail,Rebedase Aplencor,Mood Stabilizers,2,180,360,February,2018,Mary Gerrard,Britanny Bold,Delta,Low
Prohaska-Kuhic ,"Funk, Ratke and Heaney Pharmacy",Prabuty,Poland,53.7558,19.1975,Hospital,Government,Aldevac,Analgesics,60,26,1560,February,2018,Steve Pepple,Tracy Banks,Bravo,Low
Gottlieb-Cruickshank  ,Mills Inc Pharma Plc,Bydgoszcz,Poland,53.1167,18,Hospital,Private,Ergomethate,Mood Stabilizers,2,604,1208,February,2018,Daniel Gates,Alisha Cordwell,Charlie,Low
Prohaska-Kuhic ,Jakubowski Inc Pharmaceutical Limited,Bolesławiec,Poland,51.2667,,Pharmacy,Retail,Interfestar,Antibiotics,60,62,3720,February,2018,Erica Jones,James Goodwill,Alfa,Low
Prohaska-Kuhic ,Feest-Roob Pharmaceutical Ltd,Wolsztyn,Poland,52.1167,16.1167,Pharmacy,Institution,Diprolimus,Antiseptics,,634,2536,February,2018,,James Goodwill,Alfa,Medium
Smith Inc ,"Erdman, Senger and Oberbrunner Pharm",Rawa Mazowiecka,Poland,51.7667,20.25,Pharmacy,Retail,Diaxolol,Antiseptics,60,765,45900,February,2018,Erica Jones,James Goodwill,Alfa,High
Beier  ,Senger-Kirlin Pharmacy,Kobyłka,Poland,52.3395,,Hospital,Government,Formolovir Amanferon,Analgesics,10,191,1910,February,2018,Jimmy Grey,Alisha Cordwell,Charlie,Low
Prohaska-Kuhic ,"Denesik, Walter and Beatty Pharma Plc",Ostrów Mazowiecka,Poland,52.8,21.9,Pharmacy,Institution,Invisteride Diclomycin,Mood Stabilizers,24,452,10848,February,2018,Jessica Smith,Britanny Bold,Delta,Medium
Gottlieb-Cruickshank  ,Nader-Gaylord Pharmaceutical Limited,Sobótka,Poland,50.8986,16.7444,Hospital,Private,Aggrakine,Antiseptics,4,47,188,February,2018,Stella Given,Alisha Cordwell,Charlie,Low
Prohaska-Kuhic ,"Blick, Pacocha and Schowalter ",Inowrocław,Poland,,18.2611,Pharmacy,Retail,Brimorix Amonine,Antibiotics,5,398,1990,February,2018,Morris Garcia,Tracy Banks,Bravo,Low
Gottlieb-Cruickshank  ,Steuber Ltd Pharmacy,Ostrołęka,Poland,53.0833,21.5667,Hospital,Private,Oxymotroban Fexoformin,Analgesics,3,458,1374,February,2018,Steve Pepple,Tracy Banks,Bravo,Low
Prohaska-Kuhic ,"Crist, Wisoky and Nolan Pharmaceutical Ltd",Toruń,Poland,53.0167,18.6167,Pharmacy,Retail,Alisteride Pemidizem,Antiseptics,2,35,70,February,2018,Erica Jones,James Goodwill,Alfa,Low
Gottlieb-Cruickshank  ,Schaden-Hirthe Pharmaceutical Ltd,Świdnica,Poland,50.8438,16.4886,Pharmacy,Institution,Microroban Afatigomar,Antimalarial,4,478,1912,February,2018,Anne Wu,Britanny Bold,Delta,Low
Smith Inc ,"Upton, Abernathy and Goodwin Pharmaceutical Ltd",Jarosław,Poland,50.0162,22.6778,Hospital,Government,Zonixamine Immulinum,Analgesics,,298,1788,February,2018,Stella Given,Alisha Cordwell,Charlie,Low
Smith Inc ,"Hirthe, Williamson and Macejkovic Pharma Plc",Brzeg,Poland,50.8667,17.4833,Hospital,Government,Symdocet,Antipiretics,4,470,1880,February,2018,Mary Gerrard,Britanny Bold,Delta,Low
Gottlieb-Cruickshank  ,Lemke Ltd Pharm,Tarnów,Poland,50.0125,20.9883,Hospital,Private,Fentatrol Rapatelase,Antibiotics,2,458,916,February,2018,Sheila Stones,Britanny Bold,Delta,Low
Smith Inc ,Rutherford and Sons ,Gdynia,Poland,54.5189,18.5319,Pharmacy,Retail,Fentatrol Rapatelase,Antibiotics,36,458,16488,February,2018,Daniel Gates,Alisha Cordwell,Charlie,Medium
Prohaska-Kuhic ,"Johnson, Friesen and Torphy Pharma Plc",Gryfino,Poland,53.2524,14.4883,Hospital,Government,Rositroban,Mood Stabilizers,5,481,2405,February,2018,Stella Given,Alisha Cordwell,Charlie,Low
Prohaska-Kuhic ,Torp-Fisher Pharma Plc,Gorlice,Poland,49.6556,21.1604,Hospital,Government,Lansopril Acribax,Antipiretics,6,492,2952,March,2018,Daniel Gates,Alisha Cordwell,Charlie,Low
Smith Inc ,Feest PLC ,Świecie,Poland,,18.4333,Pharmacy,Retail,Afaxacin,Analgesics,1,60,60,March,2018,Erica Jones,James Goodwill,Alfa,Low
Beier  ,Powlowski-Buckridge Pharma Plc,Ustka,Poland,54.5805,16.8619,Hospital,Private,Propratecan,Antimalarial,5,682,3410,March,2018,,Tracy Banks,Bravo,Low
Gottlieb-Cruickshank  ,Hermiston and Sons Pharma Plc,Bochnia,Poland,49.9833,20.4333,Pharmacy,Institution,Insozyme,Antiseptics,5,655,3275,March,2018,Mary Gerrard,,Delta,Low
Beier  ,Will and Sons Pharmaceutical Limited,Poznań,Poland,52.4,16.9167,Hospital,Government,Paronium Atracustone,Analgesics,12,414,4968,March,2018,Stella Given,Alisha Cordwell,Charlie,Low
Smith Inc ,"Leuschke, Waters and Schowalter Pharmaceutical Ltd",Krapkowice,Poland,50.4751,17.9654,Pharmacy,Institution,Ciclonazol,Antiseptics,90,121,10890,March,2018,Alan Ray,James Goodwill,Alfa,Medium
Smith Inc ,"Nitzsche, Effertz and Maggio Pharmacy",Malbork,Poland,54.0285,19.0444,Hospital,Private,Claricriptine Adaferol,Antibiotics,880,33,29040,March,2018,Stella Given,Alisha Cordwell,Charlie,High
Smith Inc ,"Upton, Abernathy and Goodwin Pharmaceutical Ltd",Jarosław,Poland,50.0162,22.6778,Hospital,Government,Duraprazole Agalsixolol,Antiseptics,4,375,1500,March,2018,Mary Gerrard,Britanny Bold,Delta,Low
Gottlieb-Cruickshank  ,Streich PLC Pharmaceutical Limited,Przemyśl,Poland,49.785,22.7673,Pharmacy,Institution,Acycnafine Microvate,Mood Stabilizers,432,658,284256,March,2018,Thompson Crawford,James Goodwill,Alfa,High
Smith Inc ,"Casper, Hyatt and Jakubowski Pharmaceutical Limited",Otwock,Poland,52.1167,21.2667,Hospital,Government,Proprabax,Analgesics,180,64,11520,March,2018,Steve Pepple,Tracy Banks,Bravo,Medium
Cassin  ,"Effertz, Heaney and Tillman Pharmaceutical Ltd",Jaworzno,Poland,50.2,19.275,Hospital,Government,Betanem,Analgesics,30,611,18330,March,2018,Anne Wu,Britanny Bold,Delta,Medium
Smith Inc ,Yundt-Crona Pharmaceutical Ltd,Siemiatycze,Poland,52.4272,22.8625,Hospital,Private,Antilamin Clinbital,Antibiotics,10,664,6640,March,2018,Thompson Crawford,James Goodwill,Alfa,Low
Cassin  ,Keeling LLC Pharmacy,Olsztyn,Poland,53.78,20.4942,Pharmacy,Retail,Temasone Thiobucil,Antimalarial,20,482,9640,March,2018,Jimmy Grey,Alisha Cordwell,Charlie,Medium
Prohaska-Kuhic ,Kozey Ltd Pharmaceutical Ltd,Bielsk Podlaski,Poland,52.7667,23.2,Hospital,Government,Topitaine,Mood Stabilizers,10,517,5170,March,2018,Alan Ray,James Goodwill,Alfa,Low
Prohaska-Kuhic ,Lemke Ltd Pharm,Tarnów,Poland,50.0125,20.9883,Hospital,Private,Victomax,Analgesics,,623,18690,March,2018,Sheila Stones,Britanny Bold,Delta,Medium
Gottlieb-Cruickshank  ,Lockman Ltd ,Połaniec,Poland,50.4333,21.2833,Pharmacy,Institution,Adalatamine,Antiseptics,3,794,2382,March,2018,Daniel Gates,Alisha Cordwell,Charlie,Low
Gottlieb-Cruickshank  ,Lockman Ltd ,Połaniec,Poland,50.4333,21.2833,Pharmacy,Institution,Ribabyclor,Antiseptics,4,469,1876,March,2018,Jimmy Grey,Alisha Cordwell,Charlie,Low
Prohaska-Kuhic ,West Group Pharmacy,Kluczbork,Poland,50.9833,18.2167,Hospital,Government,Penitrana,Analgesics,1,179,179,March,2018,Morris Garcia,,Bravo,Low
Gottlieb-Cruickshank  ,Reilly Ltd ,Mława,Poland,53.1167,20.3667,Pharmacy,Retail,Clindaracil,Analgesics,6,173,1038,March,2018,Anne Wu,Britanny Bold,Delta,Low
Gottlieb-Cruickshank  ,Spencer-Jerde Pharmacy,Przeworsk,Poland,50.0591,22.4941,Pharmacy,Institution,Proprabax,Analgesics,5,64,320,March,2018,Steve Pepple,Tracy Banks,Bravo,Low
Gottlieb-Cruickshank  ,"Denesik, Walter and Beatty Pharma Plc",Ostrów Mazowiecka,Poland,52.8,21.9,Pharmacy,Institution,Allomenda,Antipiretics,20,487,,March,2018,,James Goodwill,Alfa,Medium
Smith Inc ,Trantow LLC Pharma Plc,Braniewo,Poland,54.3833,19.8333,Pharmacy,Retail,Pulmodiol Adalaxime,Analgesics,10,605,,March,2018,Jessica Smith,Britanny Bold,Delta,Low
Gottlieb-Cruickshank  ,Koss Ltd Pharmaceutical Limited,Lwówek Śląski,Poland,51.1167,15.5833,Hospital,Private,Aciprex,Antipiretics,2,421,842,March,2018,Sheila Stones,Britanny Bold,Delta,Low
Prohaska-Kuhic ,Bartoletti-Altenwerth ,Police,Poland,53.55,14.5708,Hospital,Government,Aggrakine,Antiseptics,12,47,564,March,2018,Erica Jones,James Goodwill,Alfa,Low
Gottlieb-Cruickshank  ,Mann-Waelchi Pharm,Piotrków Trybunalski,Poland,51.4,19.6833,Hospital,Private,Pentastrin,Antibiotics,10,497,,March,2018,Steve Pepple,Tracy Banks,Bravo,Low
Gottlieb-Cruickshank  ,Cassin PLC Pharmacy,Miastko,Poland,54,16.9833,Hospital,Private,Ganineva Agenium,Antiseptics,36,390,14040,March,2018,Jimmy Grey,Alisha Cordwell,Charlie,Medium
Smith Inc ,"McClure, Zemlak and Dibbert Pharmaceutical Limited",Kórnik,Poland,52.2367,17.0986,Hospital,Private,Propratecan,Antimalarial,5,682,3410,March,2018,Stella Given,Alisha Cordwell,Charlie,Low
Gottlieb-Cruickshank  ,Cassin PLC Pharmacy,Miastko,Poland,54,16.9833,Hospital,Private,Menogine,Antiseptics,5,742,3710,March,2018,Daniel Gates,Alisha Cordwell,Charlie,Low
Smith Inc ,"Ondricka, Rosenbaum and Beahan ",Starogard Gdański,Poland,53.9667,18.5333,Hospital,Government,Allomenda,Antipiretics,2,487,974,March,2018,Morris Garcia,Tracy Banks,Bravo,Low
Prohaska-Kuhic ,Jakubowski Inc Pharmaceutical Limited,Bolesławiec,Poland,51.2667,15.5667,Pharmacy,Retail,Thionide,Analgesics,5,113,565,March,2018,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gottlieb-Cruickshank  ,"Kub, Von and Herzog Pharmacy",Wschowa,Poland,51.8,16.3,Hospital,Private,Topitaine,Mood Stabilizers,12,517,6204,March,2018,Alan Ray,James Goodwill,Alfa,Low
Prohaska-Kuhic ,Senger-Kirlin Pharmacy,Kobyłka,Poland,52.3395,21.1959,Hospital,Government,Claripenem,Antibiotics,4,448,1792,March,2018,Jimmy Grey,Alisha Cordwell,Charlie,Low
Gottlieb-Cruickshank  ,Hayes-Kilback Pharmaceutical Ltd,Żary,Poland,51.6333,15.1333,Pharmacy,Retail,Pulmogen Alitora,Antiseptics,4,647,2588,March,2018,Thompson Crawford,James Goodwill,Alfa,Low
Smith Inc ,Buckridge-Strosin Pharmaceutical Limited,Pruszków,Poland,52.1667,20.8,Hospital,Government,Trazobalamin,Mood Stabilizers,20,762,15240,March,2018,Mary Gerrard,Britanny Bold,Delta,Medium
Gottlieb-Cruickshank  ,Miller-Satterfield Pharma Plc,Nidzica,Poland,53.3583,20.425,Hospital,Private,Dantolac Pazocor,Analgesics,1,578,578,March,2018,Steve Pepple,Tracy Banks,Bravo,Low
Prohaska-Kuhic ,Herman-Koss Pharm,Lubsko,Poland,51.7877,14.9724,Hospital,Private,Sodinel Olofribrate,Antimalarial,6,50,300,March,2018,Anne Wu,Britanny Bold,Delta,Low
Gottlieb-Cruickshank  ,Schmitt LLC Pharm,Nysa,Poland,50.4738,17.3344,Pharmacy,Retail,Eproline,Antibiotics,10,780,7800,March,2018,Stella Given,Alisha Cordwell,Charlie,Low
Smith Inc ,Emard-O'Connell Pharmacy,Zakopane,Poland,49.2994,19.9519,Pharmacy,Retail,Aciprex,Antipiretics,79,421,33259,March,2018,Erica Jones,James Goodwill,Alfa,High
Prohaska-Kuhic ,Rowe PLC Pharmaceutical Ltd,Kęty,Poland,49.8821,19.2233,Pharmacy,Institution,Lovapur,Mood Stabilizers,5,551,2755,March,2018,Jessica Smith,Britanny Bold,Delta,Low
Beier  ,Carter-Conn Pharma Plc,Brwinów,Poland,52.1417,20.7167,Hospital,Private,Lacoplex Hyaluvance,Mood Stabilizers,72,334,,March,2018,Steve Pepple,Tracy Banks,Bravo,High
Smith Inc ,"Funk, Ratke and Heaney Pharmacy",Prabuty,Poland,53.7558,19.1975,Hospital,Government,Fosinofen,Antipiretics,10,385,,March,2018,Jimmy Grey,Alisha Cordwell,Charlie,Low
Beier  ,Bashirian-Kassulke Pharma Plc,Kraków,Poland,50.0614,19.9372,Hospital,Private,Zarostral,Antipiretics,180,141,25380,March,2018,Alan Ray,James Goodwill,Alfa,High
Smith Inc ,Crist Inc ,Stary Sącz,Poland,49.5625,20.6364,Hospital,Private,Symbitrim,Analgesics,300,536,160800,March,2018,Stella Given,Alisha Cordwell,Charlie,High
Rohan   ,Schimmel-Waelchi Pharmaceutical Ltd,Grodzisk Mazowiecki,Poland,52.1039,20.6337,Hospital,Government,Lovavatol Azelavarix,Mood Stabilizers,10,106,1060,March,2018,Jimmy Grey,Alisha Cordwell,Charlie,Low
Smith Inc ,Gerlach LLC ,Krzeszowice,Poland,50.1333,19.6333,Hospital,Government,Zyvance,Analgesics,432,323,139536,March,2018,Jessica Smith,Britanny Bold,Delta,High
Gottlieb-Cruickshank  ,Abernathy Group Pharmaceutical Limited,Brzesko,Poland,49.9667,20.6167,Hospital,Government,Atomorelin,Analgesics,20,555,11100,March,2018,Steve Pepple,Tracy Banks,Bravo,Medium
Gottlieb-Cruickshank  ,Bosco-Marquardt Pharm,Lębork,Poland,54.55,,Hospital,Private,Factofribrate,Mood Stabilizers,5,99,495,March,2018,Anne Wu,Britanny Bold,Delta,Low
Smith Inc ,Koss Ltd Pharmaceutical Limited,Lwówek Śląski,Poland,51.1167,15.5833,Hospital,Private,Presetron,Mood Stabilizers,100,216,21600,March,2018,Sheila Stones,Britanny Bold,Delta,Medium
Prohaska-Kuhic ,Stanton-Cole ,Skierniewice,Poland,51.9528,20.1417,Hospital,Private,Immurenol Temarate,Antipiretics,40,303,12120,March,2018,Jessica Smith,Britanny Bold,Delta,Medium
Gottlieb-Cruickshank  ,McCullough LLC Pharma Plc,Częstochowa,Poland,50.8,19.1167,Pharmacy,Retail,Kinovatol,Analgesics,2,370,,March,2018,Stella Given,Alisha Cordwell,Charlie,Low
Smith Inc ,Yundt-Crona Pharmaceutical Ltd,Siemiatycze,Poland,52.4272,22.8625,Hospital,Private,Victomine,Antimalarial,1,705,705,March,2018,Daniel Gates,Alisha Cordwell,Charlie,Low
Prohaska-Kuhic ,Feest-Kshlerin Pharmaceutical Ltd,Świdnik,Poland,51.2333,22.7,Pharmacy,Institution,Alemtuvatol Megalinum,Analgesics,6,682,,March,2018,Abigail Thompson,Tracy Banks,Bravo,Low
Gottlieb-Cruickshank  ,Hermiston LLC ,Strzegom,Poland,,16.3333,Pharmacy,Institution,Exotropin Empizine,Mood Stabilizers,6,785,4710,March,2018,,Alisha Cordwell,Charlie,Low
Gottlieb-Cruickshank  ,"Upton, Abernathy and Goodwin Pharmaceutical Ltd",Jarosław,Poland,50.0162,22.6778,Hospital,Government,Aggrakine,Antiseptics,7,47,,March,2018,Anne Wu,Britanny Bold,Delta,Low
Smith Inc ,"Schowalter, Runolfsson and VonRueden Pharmaceutical Ltd",Grudziądz,Poland,53.4925,18.7761,Pharmacy,Retail,Lovepion,Antiseptics,,544,2720,March,2018,Jimmy Grey,Alisha Cordwell,Charlie,Medium
Smith Inc ,Koss-Beier ,Nakło nad Notecią,Poland,53.1421,17.6018,Pharmacy,Retail,Acycpex,Mood Stabilizers,30,510,15300,March,2018,Erica Jones,James Goodwill,Alfa,Medium
Beier  ,Will and Sons Pharmaceutical Limited,Poznań,Poland,52.4,16.9167,Hospital,Government,Malaxolol Aeroprosyn,Antiseptics,10,502,5020,March,2018,Steve Pepple,Tracy Banks,Bravo,Low
Gottlieb-Cruickshank  ,"Kub, Von and Herzog Pharmacy",Wschowa,Poland,51.8,16.3,Hospital,Private,Megenorphine,Antimalarial,6,402,2412,March,2018,Thompson Crawford,James Goodwill,Alfa,Low
Smith Inc ,Hermiston and Sons Pharma Plc,Bochnia,Poland,49.9833,20.4333,Pharmacy,Institution,Relenvice,Antimalarial,,459,918,March,2018,Jessica Smith,Britanny Bold,Delta,Medium
Gottlieb-Cruickshank  ,Koss Ltd Pharmaceutical Limited,Lwówek Śląski,Poland,51.1167,15.5833,Hospital,Private,Betanem,Analgesics,4,611,2444,March,2018,Steve Pepple,Tracy Banks,Bravo,Low
Gottlieb-Cruickshank  ,Walsh-Brown Pharmacy,Chorzów,Poland,50.3,18.95,Pharmacy,Retail,Cyclovital,Antimalarial,10,677,6770,March,2018,Morris Garcia,Tracy Banks,Bravo,Low
Gottlieb-Cruickshank  ,Kozey Ltd Pharmaceutical Ltd,Bielsk Podlaski,Poland,52.7667,23.2,Hospital,Government,Lovapur,Mood Stabilizers,4,551,2204,March,2018,Morris Garcia,Tracy Banks,Bravo,Low
Smith Inc ,Lemke Ltd Pharm,Tarnów,Poland,50.0125,20.9883,Hospital,Private,Halcifergen Nevazone,Antimalarial,120,710,85200,March,2018,Jessica Smith,Britanny Bold,Delta,High
Gottlieb-Cruickshank  ,Kutch-Marks Pharm,Chełm,Poland,,23.4833,Hospital,Private,Magnemunex,Antiseptics,24,689,,March,2018,Morris Garcia,Tracy Banks,Bravo,Medium
Gottlieb-Cruickshank  ,Koss Ltd Pharmaceutical Limited,Lwówek Śląski,Poland,51.1167,15.5833,Hospital,Private,Ribabyclor,Antiseptics,30,469,14070,March,2018,Stella Given,Alisha Cordwell,Charlie,Medium
Smith Inc ,"Rosenbaum, Klein and Herzog ",Zbąszyń,Poland,52.2531,15.9178,Hospital,Private,Pitodomide,Antimalarial,1,24,24,March,2018,Stella Given,Alisha Cordwell,Charlie,Low
Gottlieb-Cruickshank  ,Veum-Kerluke Pharmacy,Człuchów,Poland,53.65,17.3667,Pharmacy,Retail,Diprolimus,Antiseptics,2,634,1268,March,2018,Morris Garcia,Tracy Banks,Bravo,Low
Smith Inc ,West Group Pharmacy,Kluczbork,Poland,50.9833,18.2167,Hospital,Government,Interfestar,Antibiotics,2,62,124,March,2018,Abigail Thompson,Tracy Banks,Bravo,Low
Gottlieb-Cruickshank  ,Botsford PLC Pharmacy,Pabianice,Poland,51.6642,19.35,Pharmacy,Institution,Zonixamine Immulinum,Analgesics,12,298,3576,March,2018,,,Bravo,Low
Gottlieb-Cruickshank  ,Kunze PLC Pharm,Darłowo,Poland,54.4167,16.4167,Hospital,Private,Aclonuma,Antimalarial,2,474,948,March,2018,,Alisha Cordwell,Charlie,Low
Gottlieb-Cruickshank  ,Torp-Fisher Pharma Plc,Gorlice,Poland,49.6556,21.1604,Hospital,Government,Tesnorphine Silotamine,Antibiotics,10,319,,March,2018,Stella Given,Alisha Cordwell,Charlie,Low
Gottlieb-Cruickshank  ,"Casper, Hyatt and Jakubowski Pharmaceutical Limited",Otwock,Poland,52.1167,21.2667,Hospital,Government,Lovavatol Azelavarix,Mood Stabilizers,,106,1272,March,2018,Daniel Gates,Alisha Cordwell,Charlie,Low
Prohaska-Kuhic ,Bosco-Marquardt Pharm,Lębork,Poland,54.55,17.75,Hospital,Private,Effigine Propraprex,Antimalarial,2,377,754,March,2018,Thompson Crawford,James Goodwill,Alfa,Low
Gottlieb-Cruickshank  ,Ward Group Pharmaceutical Limited,Zabrze,Poland,50.3,18.7833,Pharmacy,Institution,Decidenu Galantrigine,Antipiretics,3,590,1770,March,2018,Jimmy Grey,Alisha Cordwell,Charlie,Low
Prohaska-Kuhic ,Jakubowski Inc Pharmaceutical Limited,Bolesławiec,Poland,51.2667,15.5667,Pharmacy,Retail,Ultrimax Ultriset,Antiseptics,1,269,269,April,2018,Daniel Gates,Alisha Cordwell,Charlie,Low
Smith Inc ,"Kuphal, D'Amore and Bode Pharmaceutical Ltd",Szczecin,Poland,53.4247,14.5553,Pharmacy,Retail,Cricane Acamsumab,Antiseptics,5,22,,April,2018,,Tracy Banks,Bravo,Low
Beier  ,Hill Ltd ,Gliwice,Poland,50.2976,,Pharmacy,Retail,Acycnafine Microvate,Mood Stabilizers,22,658,14476,April,2018,Steve Pepple,Tracy Banks,Bravo,Medium
Gottlieb-Cruickshank  ,"McClure, Zemlak and Dibbert Pharmaceutical Limited",Kórnik,Poland,52.2367,17.0986,Hospital,Private,Atrabicin Alkerotec,Antiseptics,8,249,1992,April,2018,Thompson Crawford,James Goodwill,Alfa,Low
Gottlieb-Cruickshank  ,Rutherford and Sons ,Gdynia,Poland,54.5189,18.5319,Pharmacy,Retail,Trazozaprine,Mood Stabilizers,60,708,42480,April,2018,Abigail Thompson,Tracy Banks,Bravo,High
Cassin  ,Vandervort LLC Pharma Plc,Łańcut,Poland,50.0687,22.2291,Pharmacy,Institution,Temasone Thiobucil,Antimalarial,20,482,,April,2018,Stella Given,Alisha Cordwell,Charlie,Medium
Gottlieb-Cruickshank  ,Emard-O'Connell Pharmacy,Zakopane,Poland,49.2994,19.9519,Pharmacy,Retail,Alarudin Azarolac,Mood Stabilizers,100,567,56700,April,2018,Stella Given,Alisha Cordwell,Charlie,High
Prohaska-Kuhic ,Stehr-Champlin Pharmaceutical Limited,Nowe Miasto Lubawskie,Poland,53.4167,19.5833,Hospital,Government,Afluferon Entrarenone,Antimalarial,5,104,520,April,2018,Sheila Stones,Britanny Bold,Delta,Low
Gottlieb-Cruickshank  ,Hermiston and Sons Pharma Plc,Bochnia,Poland,49.9833,20.4333,Pharmacy,Institution,Ceretosine,Antiseptics,2,343,686,April,2018,Sheila Stones,Britanny Bold,Delta,Low
Prohaska-Kuhic ,Crona PLC Pharma Plc,Białogard,Poland,54.007,,Hospital,Private,Paronium Atracustone,Analgesics,2,414,828,April,2018,Anne Wu,Britanny Bold,Delta,Low
Beier  ,Lesch PLC Pharmacy,Wrocław,Poland,51.1077,17.0353,Hospital,Private,Insozyme,Antiseptics,20,655,13100,April,2018,Daniel Gates,Alisha Cordwell,Charlie,Medium
Gottlieb-Cruickshank  ,Waelchi LLC Pharmacy,Katowice,Poland,50.25,19,Hospital,Government,Kinenadryl,Antipiretics,1,782,782,April,2018,Abigail Thompson,Tracy Banks,Bravo,Low
Prohaska-Kuhic ,"Buckridge, Dach and Carroll Pharmaceutical Limited",Luboń,Poland,52.3333,,Hospital,Private,Propratecan,Antimalarial,20,682,13640,April,2018,Abigail Thompson,Tracy Banks,Bravo,Medium
